10 .00001077000000000000
15 .00003284000000000000
20 .00007992000000000000
25 .00017940000000000000
30 .00028020000000000000
35 .00042060000000000000
40 .00118760000000000000
45 .00226000000000000000
50 .00301000000000000000
55 .00371400000000000000
60 .00462400000000000000
65 .00638800000000000000
70 .00645600000000000000
75 .00579400000000000000
80 .01013600000000000000
85 .01091400000000000000
90 .01304200000000000000
95 .01112800000000000000
100 .01501400000000000000
105 .01768600000000000000
110 .01329600000000000000
115 .01960000000000000000
120 .01798000000000000000
125 .02274000000000000000
130 .02076000000000000000
135 .02418000000000000000
140 .03118000000000000000
145 .02634000000000000000
150 .03326000000000000000
155 .03820000000000000000
160 .04434000000000000000
165 .04326000000000000000
170 .05030000000000000000
175 .04742000000000000000
180 .05204000000000000000
185 .05614000000000000000
190 .06412000000000000000
195 .06668000000000000000
200 .06910000000000000000
205 .07392000000000000000
210 .07916000000000000000
215 .08396000000000000000
220 .09726000000000000000
225 .09532000000000000000
230 .10056000000000000000
235 .11278000000000000000
240 .11596000000000000000
245 .12462000000000000000
250 .13540000000000000000
255 .14680000000000000000
260 .14520000000000000000
265 .15160000000000000000
270 .15800000000000000000
275 .17540000000000000000
280 .19520000000000000000
285 .19060000000000000000
290 .20120000000000000000
295 .22220000000000000000
300 .22280000000000000000
305 .23440000000000000000
310 .24380000000000000000
315 .26100000000000000000
320 .26700000000000000000
325 .29480000000000000000
330 .30060000000000000000
335 .30600000000000000000
340 .32400000000000000000
345 .34960000000000000000
350 .36460000000000000000
355 .36360000000000000000
360 .38380000000000000000
365 .40600000000000000000
370 .41740000000000000000
375 .42600000000000000000
380 .45420000000000000000
385 .45020000000000000000
390 .48620000000000000000
395 .51200000000000000000
400 .52520000000000000000
405 .55940000000000000000
410 .57500000000000000000
415 .56500000000000000000
420 .62020000000000000000
425 .62480000000000000000
430 .64220000000000000000
435 .68100000000000000000
440 .69000000000000000000
445 .71300000000000000000
450 .73500000000000000000
455 .76000000000000000000
460 .78300000000000000000
465 .82520000000000000000
470 .85420000000000000000
475 .87540000000000000000
480 .89620000000000000000
485 .91400000000000000000
490 .93380000000000000000
495 .98440000000000000000
500 1.01820000000000000000
505 1.04300000000000000000
510 1.08140000000000000000
515 1.12660000000000000000
520 1.12580000000000000000
525 1.17000000000000000000
530 1.20160000000000000000
535 1.25060000000000000000
540 1.26600000000000000000
545 1.30200000000000000000
550 1.35400000000000000000
555 1.38800000000000000000
560 1.43600000000000000000
565 1.44400000000000000000
570 1.48600000000000000000
575 1.55000000000000000000
580 1.56200000000000000000
585 1.62000000000000000000
590 1.74200000000000000000
595 1.69600000000000000000
600 1.71800000000000000000
605 1.77000000000000000000
610 1.84200000000000000000
615 1.84200000000000000000
620 1.90800000000000000000
625 1.93200000000000000000
630 2.01800000000000000000
635 2.06600000000000000000
640 2.09200000000000000000
645 2.15200000000000000000
650 2.19400000000000000000
655 2.23400000000000000000
660 2.29400000000000000000
665 2.34400000000000000000
670 2.41000000000000000000
675 2.47200000000000000000
680 2.51000000000000000000
685 2.61800000000000000000
690 2.64800000000000000000
695 2.70200000000000000000
700 2.77600000000000000000
705 2.82200000000000000000
710 2.85600000000000000000
715 2.95400000000000000000
720 3.00000000000000000000
725 3.04600000000000000000
730 3.16800000000000000000
735 3.22800000000000000000
740 3.26000000000000000000
745 3.32200000000000000000
750 3.36400000000000000000
755 3.46400000000000000000
760 3.50400000000000000000
765 3.59800000000000000000
770 3.68000000000000000000
775 3.71800000000000000000
780 3.81000000000000000000
785 3.90600000000000000000
790 3.93600000000000000000
795 4.09200000000000000000
800 4.33000000000000000000
805 4.30000000000000000000
810 4.35400000000000000000
815 4.43400000000000000000
820 4.52800000000000000000
825 4.73400000000000000000
830 4.87600000000000000000
835 4.96000000000000000000
840 5.06000000000000000000
845 5.06200000000000000000
850 5.24600000000000000000
855 5.32000000000000000000
860 5.61400000000000000000
865 5.57600000000000000000
870 5.63400000000000000000
875 5.77000000000000000000
880 5.83000000000000000000
885 5.82000000000000000000
890 6.03800000000000000000
895 6.12400000000000000000
900 6.33000000000000000000
905 6.60000000000000000000
910 6.42800000000000000000
915 6.51800000000000000000
920 6.62000000000000000000
925 6.64200000000000000000
930 6.92200000000000000000
935 6.97600000000000000000
940 7.10400000000000000000
945 7.22400000000000000000
950 7.27000000000000000000
955 7.41400000000000000000
960 7.68000000000000000000
965 7.60600000000000000000
970 7.44200000000000000000
975 7.34600000000000000000
980 7.50000000000000000000
985 7.58200000000000000000
990 7.77800000000000000000
995 7.82200000000000000000
1000 7.99800000000000000000
