10 .00000099160000000000
110 .00001075000000000000
210 .00002436000000000000
310 .00003542000000000000
410 .00004570000000000000
510 .00006196000000000000
610 .00007544000000000000
710 .00009204000000000000
810 .00010392000000000000
910 .00012374000000000000
1010 .00013560000000000000
1110 .00014680000000000000
1210 .00017020000000000000
1310 .00017380000000000000
1410 .00019780000000000000
1510 .00021700000000000000
1610 .00022320000000000000
1710 .00023480000000000000
1810 .00026600000000000000
1910 .00010512000000000000
2010 .00010918000000000000
2110 .00011956000000000000
2210 .00012700000000000000
2310 .00013080000000000000
2410 .00013460000000000000
2510 .00014760000000000000
2610 .00014340000000000000
2710 .00020980000000000000
2810 .00039680000000000000
2910 .00044120000000000000
3010 .00046360000000000000
3110 .00048140000000000000
3210 .00048840000000000000
3310 .00052380000000000000
3410 .00052480000000000000
3510 .00054840000000000000
3610 .00055120000000000000
3710 .00060900000000000000
3810 .00059660000000000000
3910 .00063660000000000000
4010 .00063660000000000000
4110 .00064520000000000000
4210 .00070400000000000000
4310 .00069060000000000000
4410 .00074840000000000000
4510 .00042620000000000000
4610 .00051640000000000000
4710 .00066520000000000000
4810 .00080720000000000000
4910 .00079080000000000000
5010 .00081940000000000000
5110 .00075880000000000000
5210 .00082720000000000000
5310 .00086820000000000000
5410 .00090860000000000000
5510 .00084980000000000000
5610 .00065020000000000000
5710 .00102480000000000000
5810 .00094880000000000000
5910 .00097520000000000000
6010 .00097820000000000000
6110 .00105920000000000000
6210 .00106060000000000000
6310 .00106480000000000000
6410 .00112560000000000000
6510 .00112160000000000000
6610 .00107520000000000000
6710 .00114780000000000000
6810 .00119340000000000000
6910 .00085220000000000000
7010 .00113360000000000000
7110 .00097780000000000000
7210 .00123100000000000000
7310 .00123040000000000000
7410 .00104000000000000000
7510 .00098000000000000000
7610 .00054980000000000000
7710 .00134800000000000000
7810 .00132400000000000000
7910 .00131200000000000000
8010 .00130200000000000000
8110 .00139800000000000000
8210 .00138800000000000000
8310 .00146000000000000000
8410 .00142600000000000000
8510 .00149400000000000000
8610 .00144600000000000000
8710 .00134120000000000000
8810 .00152800000000000000
8910 .00143960000000000000
9010 .00135680000000000000
9110 .00152600000000000000
9210 .00153200000000000000
9310 .00163000000000000000
9410 .00160600000000000000
9510 .00167000000000000000
9610 .00158420000000000000
9710 .00165400000000000000
9810 .00174200000000000000
9910 .00172200000000000000
