1 .00000039560000000000
2 .00000053320000000000
3 .00000066140000000000
4 .00000084480000000000
5 .00000101580000000000
6 .00000145800000000000
7 .00000260400000000000
8 .00000396800000000000
9 .00000695400000000000
10 .00001168000000000000
11 .00002002000000000000
12 .00004356000000000000
13 .00007722000000000000
14 .00014820000000000000
15 .00030100000000000000
16 .00061260000000000000
17 .00098220000000000000
18 .00141460000000000000
19 .00443200000000000000
20 .00836000000000000000
21 .01063200000000000000
22 .01952000000000000000
23 .03178000000000000000
24 .05998000000000000000
25 .11928000000000000000
26 .23240000000000000000
27 .45520000000000000000
28 .91420000000000000000
29 1.82000000000000000000
30 3.63400000000000000000
31 7.26000000000000000000
32 14.42000000000000000000
33 29.16000000000000000000
34 57.04000000000000000000
35 115.30000000000000000000
